old_code,fixed_code,SmellRule
"{""function"": ""public LanguageValidationResult validateLanguageExpression(ClassLoader classLoader, String language, String text)\n{\nif (""simple"".equals(language)) {\nreturn doValidateSimple(classLoader, text, false);\n} else {\nreturn doValidateLanguage(classLoader, language, text, false);\n}\n}\n""}","{""function"": ""public LanguageValidationResult validateLanguageExpression(ClassLoader classLoader, String language, String text)\n{\nif (""simple"".equals(language)) {\nreturn doValidateSimple(classLoader, text, false);\n} else {\nreturn doValidateLanguage(classLoader, language, text, false);\n}\n}\n""}","java:S3776
"
"{""function"": ""public Object unmarshal(Exchange exchange, InputStream stream) throws Exception\n{\nList<Object> parquetObjects = new ArrayList<>();\nConfiguration conf = new Configuration();\nParquetInputStream parquetInputStream = new ParquetInputStream(DEFAULT_UUID_GENERATOR.generateUuid(), stream.readAllBytes());\nClass<?> type = GenericRecord.class;\nGenericData model = GenericData.get();\nif (unmarshalType != null) {\ntype = unmarshalType;\nmodel = new ReflectData(unmarshalType.getClassLoader());\n}\ntry (ParquetReader<?> reader = AvroParquetReader.builder(parquetInputStream).withDataModel(model).disableCompatibility().withConf(conf).build()) {\nObject pojo;\nwhile ((pojo = type.cast(reader.read())) != null) {\nparquetObjects.add(pojo);\n}\n}\nreturn parquetObjects;\n}\n""}","{""function"": ""public Object unmarshal(Exchange exchange, InputStream stream) throws Exception\n{\nList<Object> parquetObjects = new ArrayList<>();\nConfiguration conf = new Configuration();\nParquetInputStream parquetInputStream = new ParquetInputStream(DEFAULT_UUID_GENERATOR.generateUuid(), stream.readAllBytes());\nClass<?> type = GenericRecord.class;\nGenericData model = GenericData.get();\nif (unmarshalType != null) {\ntype = unmarshalType;\nmodel = new ReflectData(unmarshalType.getClassLoader());\n}\ntry (ParquetReader<?> reader = AvroParquetReader.builder(parquetInputStream).withDataModel(model).disableCompatibility().withConf(conf).build()) {\nObject pojo;\nwhile ((pojo = type.cast(reader.read())) != null) {\nparquetObjects.add(pojo);\n}\n}\nreturn parquetObjects;\n}\n""}","java:S3740
"
"{""function"": ""public AbstractMessageListenerContainer createListenerContainer(SpringRabbitMQEndpoint endpoint)\n{\nAbstractMessageListenerContainer listener;\nif (endpoint.getMessageListenerContainerType().equalsIgnoreCase(SIMPLE_MESSAGE_LISTENER_CONTAINER)) {\nlistener = new CamelSimpleMessageListenerContainer(endpoint);\n} else {\nlistener = new CamelDirectMessageListenerContainer(endpoint);\n}\nif (endpoint.getQueues() != null) {\nlistener.setQueueNames(endpoint.getQueues().split("",""));\n}\nlistener.setAcknowledgeMode(endpoint.getAcknowledgeMode());\nlistener.setExclusive(endpoint.isExclusive());\nlistener.setNoLocal(endpoint.isNoLocal());\nAmqpAdmin admin = endpoint.getComponent().getAmqpAdmin();\nif (endpoint.isAutoDeclare() && admin == null) {\nRabbitAdmin ra = new RabbitAdmin(endpoint.getConnectionFactory());\nra.setIgnoreDeclarationExceptions(endpoint.getComponent().isIgnoreDeclarationExceptions());\nadmin = ra;\n}\nlistener.setAutoDeclare(endpoint.isAutoDeclare());\nlistener.setAmqpAdmin(admin);\nif (endpoint.getComponent().getErrorHandler() != null) {\nlistener.setErrorHandler(endpoint.getComponent().getErrorHandler());\n}\nlistener.setPrefetchCount(endpoint.getPrefetchCount());\nlistener.setShutdownTimeout(endpoint.getComponent().getShutdownTimeout());\nlistener.setConsumerArguments(endpoint.getConsumerArgs());\nif (endpoint.getRetry() != null) {\nlistener.setAdviceChain(endpoint.getRetry());\n} else {\nRetryInterceptorBuilder<?, ?> builder = RetryInterceptorBuilder.stateless();\nif (endpoint.getMaximumRetryAttempts() > 0) {\nbuilder.retryPolicy(new SimpleRetryPolicy(endpoint.getMaximumRetryAttempts()));\n}\nif (endpoint.getRetryDelay() > 0) {\nFixedBackOffPolicy delay = new FixedBackOffPolicy();\ndelay.setBackOffPeriod(endpoint.getRetryDelay());\nbuilder.backOffPolicy(delay);\n}\nif (endpoint.isRejectAndDontRequeue()) {\nbuilder.recoverer(new RejectAndDontRequeueRecoverer());\n}\nlistener.setAdviceChain(builder.build());\n}\nreturn listener;\n}\n""}","{""function"": ""public AbstractMessageListenerContainer createListenerContainer(SpringRabbitMQEndpoint endpoint)\n{\nAbstractMessageListenerContainer listener;\nif (endpoint.getMessageListenerContainerType().equalsIgnoreCase(SIMPLE_MESSAGE_LISTENER_CONTAINER)) {\nlistener = new CamelSimpleMessageListenerContainer(endpoint);\n} else {\nlistener = new CamelDirectMessageListenerContainer(endpoint);\n}\nif (endpoint.getQueues() != null) {\nlistener.setQueueNames(endpoint.getQueues().split("",""));\n}\nlistener.setAcknowledgeMode(endpoint.getAcknowledgeMode());\nlistener.setExclusive(endpoint.isExclusive());\nlistener.setNoLocal(endpoint.isNoLocal());\nAmqpAdmin admin = endpoint.getComponent().getAmqpAdmin();\nif (endpoint.isAutoDeclare() && admin == null) {\nRabbitAdmin ra = new RabbitAdmin(endpoint.getConnectionFactory());\nra.setIgnoreDeclarationExceptions(endpoint.getComponent().isIgnoreDeclarationExceptions());\nadmin = ra;\n}\nlistener.setAutoDeclare(endpoint.isAutoDeclare());\nlistener.setAmqpAdmin(admin);\nif (endpoint.getComponent().getErrorHandler() != null) {\nlistener.setErrorHandler(endpoint.getComponent().getErrorHandler());\n}\nlistener.setPrefetchCount(endpoint.getPrefetchCount());\nlistener.setShutdownTimeout(endpoint.getComponent().getShutdownTimeout());\nlistener.setConsumerArguments(endpoint.getConsumerArgs());\nif (endpoint.getRetry() != null) {\nlistener.setAdviceChain(endpoint.getRetry());\n} else {\nRetryInterceptorBuilder<?, ?> builder = RetryInterceptorBuilder.stateless();\nif (endpoint.getMaximumRetryAttempts() > 0) {\nbuilder.retryPolicy(new SimpleRetryPolicy(endpoint.getMaximumRetryAttempts()));\n}\nif (endpoint.getRetryDelay() > 0) {\nFixedBackOffPolicy delay = new FixedBackOffPolicy();\ndelay.setBackOffPeriod(endpoint.getRetryDelay());\nbuilder.backOffPolicy(delay);\n}\nif (endpoint.isRejectAndDontRequeue()) {\nbuilder.recoverer(new RejectAndDontRequeueRecoverer());\n}\nlistener.setAdviceChain(builder.build());\n}\nreturn listener;\n}\n""}","java:S3740
"
"{""function"": ""private static DefaultHandler getDefaultHandler(String rootNames, String forceNamespace, Document doc, Stack<Element> elementStack, StringBuilder textBuffer)\n{\nreturn new DefaultHandler() {\n\nprivate Locator locator;\n\nprivate boolean found;\n\nprivate final Map<String, String> localNs = new HashMap<>();\n\nprivate final Map<String, String> anonymousNs = new LinkedHashMap<>();\n\n@Override\npublic void setDocumentLocator(final Locator locator) {\nthis.locator = locator;\nthis.found = rootNames == null;\n}\n\nprivate boolean isRootName(String qName) {\nfor (String root : rootNames.split("","")) {\nif (qName.equals(root)) {\nreturn true;\n}\n}\nreturn false;\n}\n\n@Override\npublic void startElement(final String uri, final String localName, final String qName, final Attributes attributes) {\naddTextIfNeeded();\nif (rootNames != null && !found) {\nif (isRootName(qName)) {\nfound = true;\n}\n}\nif (found) {\nElement el;\nif (forceNamespace != null) {\nel = doc.createElementNS(forceNamespace, qName);\n} else {\nString ns = null;\nint pos = qName.indexOf(':');\nif (pos > 0) {\nif (attributes != null) {\nString prefix = qName.substring(0, pos);\nns = attributes.getValue(""xmlns:"" + prefix);\nif (ns != null) {\nlocalNs.put(prefix, ns);\n} else {\nns = localNs.get(prefix);\n}\n}\n} else {\nif (attributes != null) {\nns = attributes.getValue(""xmlns"");\nif (ns != null) {\nanonymousNs.put(qName, ns);\n} else if (!anonymousNs.isEmpty()) {\nList<String> values = new ArrayList<>(anonymousNs.values());\nns = values.get(values.size() - 1);\n}\n}\n}\nif (ns != null) {\nel = doc.createElementNS(ns, qName);\n} else {\nel = doc.createElement(qName);\n}\n}\nif (attributes != null) {\nfor (int i = 0; i < attributes.getLength(); i++) {\nel.setAttribute(attributes.getQName(i), attributes.getValue(i));\n}\n}\nString ln = String.valueOf(this.locator.getLineNumber());\nString cn = String.valueOf(this.locator.getColumnNumber());\nel.setUserData(LINE_NUMBER, ln, null);\nel.setUserData(COLUMN_NUMBER, cn, null);\nelementStack.push(el);\n}\n}\n\n@Override\npublic void endElement(final String uri, final String localName, final String qName) {\nif (!found) {\nreturn;\n}\naddTextIfNeeded();\nfinal Element closedEl = elementStack.isEmpty() ? null : elementStack.pop();\nif (closedEl != null) {\nif (elementStack.isEmpty()) {\ndoc.appendChild(closedEl);\n} else {\nfinal Element parentEl = elementStack.peek();\nparentEl.appendChild(closedEl);\n}\nString ln = String.valueOf(this.locator.getLineNumber());\nString cn = String.valueOf(this.locator.getColumnNumber());\nclosedEl.setUserData(LINE_NUMBER_END, ln, null);\nclosedEl.setUserData(COLUMN_NUMBER_END, cn, null);\n}\nanonymousNs.remove(qName);\n}\n\n@Override\npublic void characters(final char[] ch, final int start, final int length) {\ntextBuffer.append(ch, start, length);\n}\n\n@Override\npublic InputSource resolveEntity(String publicId, String systemId) {\nreturn new InputSource(new StringReader(""""));\n}\n\nprivate void addTextIfNeeded() {\nif (textBuffer.length() > 0) {\nfinal Element el = elementStack.isEmpty() ? null : elementStack.peek();\nif (el != null) {\nfinal Node textNode = doc.createTextNode(textBuffer.toString());\nel.appendChild(textNode);\ntextBuffer.delete(0, textBuffer.length());\n}\n}\n}\n};\n}\n""}","{""function"": ""private static DefaultHandler getDefaultHandler(String rootNames, String forceNamespace, Document doc, Stack<Element> elementStack, StringBuilder textBuffer)\n{\nreturn new DefaultHandler() {\n\nprivate Locator locator;\n\nprivate boolean found;\n\nprivate final Map<String, String> localNs = new HashMap<>();\n\nprivate final Map<String, String> anonymousNs = new LinkedHashMap<>();\n\n@Override\npublic void setDocumentLocator(final Locator locator) {\nthis.locator = locator;\nthis.found = rootNames == null;\n}\n\nprivate boolean isRootName(String qName) {\nfor (String root : rootNames.split("","")) {\nif (qName.equals(root)) {\nreturn true;\n}\n}\nreturn false;\n}\n\n@Override\npublic void startElement(final String uri, final String localName, final String qName, final Attributes attributes) {\naddTextIfNeeded();\nif (rootNames != null && !found) {\nif (isRootName(qName)) {\nfound = true;\n}\n}\nif (found) {\nElement el;\nif (forceNamespace != null) {\nel = doc.createElementNS(forceNamespace, qName);\n} else {\nString ns = null;\nint pos = qName.indexOf(':');\nif (pos > 0) {\nif (attributes != null) {\nString prefix = qName.substring(0, pos);\nns = attributes.getValue(""xmlns:"" + prefix);\nif (ns != null) {\nlocalNs.put(prefix, ns);\n} else {\nns = localNs.get(prefix);\n}\n}\n} else {\nif (attributes != null) {\nns = attributes.getValue(""xmlns"");\nif (ns != null) {\nanonymousNs.put(qName, ns);\n} else if (!anonymousNs.isEmpty()) {\nList<String> values = new ArrayList<>(anonymousNs.values());\nns = values.get(values.size() - 1);\n}\n}\n}\nif (ns != null) {\nel = doc.createElementNS(ns, qName);\n} else {\nel = doc.createElement(qName);\n}\n}\nif (attributes != null) {\nfor (int i = 0; i < attributes.getLength(); i++) {\nel.setAttribute(attributes.getQName(i), attributes.getValue(i));\n}\n}\nString ln = String.valueOf(this.locator.getLineNumber());\nString cn = String.valueOf(this.locator.getColumnNumber());\nel.setUserData(LINE_NUMBER, ln, null);\nel.setUserData(COLUMN_NUMBER, cn, null);\nelementStack.push(el);\n}\n}\n\n@Override\npublic void endElement(final String uri, final String localName, final String qName) {\nif (!found) {\nreturn;\n}\naddTextIfNeeded();\nfinal Element closedEl = elementStack.isEmpty() ? null : elementStack.pop();\nif (closedEl != null) {\nif (elementStack.isEmpty()) {\ndoc.appendChild(closedEl);\n} else {\nfinal Element parentEl = elementStack.peek();\nparentEl.appendChild(closedEl);\n}\nString ln = String.valueOf(this.locator.getLineNumber());\nString cn = String.valueOf(this.locator.getColumnNumber());\nclosedEl.setUserData(LINE_NUMBER_END, ln, null);\nclosedEl.setUserData(COLUMN_NUMBER_END, cn, null);\n}\nanonymousNs.remove(qName);\n}\n\n@Override\npublic void characters(final char[] ch, final int start, final int length) {\ntextBuffer.append(ch, start, length);\n}\n\n@Override\npublic InputSource resolveEntity(String publicId, String systemId) {\nreturn new InputSource(new StringReader(""""));\n}\n\nprivate void addTextIfNeeded() {\nif (textBuffer.length() > 0) {\nfinal Element el = elementStack.isEmpty() ? null : elementStack.peek();\nif (el != null) {\nfinal Node textNode = doc.createTextNode(textBuffer.toString());\nel.appendChild(textNode);\ntextBuffer.delete(0, textBuffer.length());\n}\n}\n}\n};\n}\n""}","java:S1197
"
"{""function"": ""public CircuitBreaker<?> getCircuitBreaker()\n{\nreturn circuitBreaker;\n}\n""}","{""function"": ""public CircuitBreaker<?> getCircuitBreaker()\n{\nreturn circuitBreaker;\n}\n""}","java:S3740
"
"{""function"": "" void refresh(final RefreshMode mode) throws Exception\n{\ntry {\nensurePath.ensure(client.getZookeeperClient());\nList<String> children = client.getChildren().usingWatcher(childrenWatcher).forPath(path);\nchildren.sort((String left, String right) -> left.compareTo(right));\nprocessChildren(children, mode);\n} catch (Exception e) {\nhandleException(e);\n}\n}\n""}","{""function"": "" void refresh(final RefreshMode mode) throws Exception\n{\ntry {\nensurePath.ensure(client.getZookeeperClient());\nList<String> children = client.getChildren().usingWatcher(childrenWatcher).forPath(path);\nchildren.sort((String left, String right) -> left.compareTo(right));\nprocessChildren(children, mode);\n} catch (Exception e) {\nhandleException(e);\n}\n}\n""}","java:S1612
"
"{""function"": ""public void setCircuitBreaker(CircuitBreaker<?> circuitBreaker)\n{\nthis.circuitBreaker = circuitBreaker;\n}\n""}","{""function"": ""public void setCircuitBreaker(CircuitBreaker<?> circuitBreaker)\n{\nthis.circuitBreaker = circuitBreaker;\n}\n""}","java:S3740
"
"{""function"": ""public boolean process(Exchange exchange, AsyncCallback callback)\n{\nexchange.setProperty(ExchangePropertyKey.TRY_ROUTE_BLOCK, true);\nCircuitBreakerFallbackTask fallbackTask = null;\nCircuitBreakerTask task = null;\ntry {\ntask = (CircuitBreakerTask) taskFactory.acquire(exchange, callback);\nFaultToleranceStrategy<?> target = circuitBreaker;\nif (config.isBulkheadEnabled()) {\ntarget = new FutureThreadPoolBulkhead(target, ""bulkhead"", config.getBulkheadMaxConcurrentCalls(), config.getBulkheadWaitingTaskQueue());\n}\nif (config.isTimeoutEnabled()) {\nTimeoutWatcher watcher = new ScheduledExecutorTimeoutWatcher(scheduledExecutorService);\ntarget = new Timeout<>(target, ""timeout"", config.getTimeoutDuration(), watcher);\n}\nif (fallbackProcessor != null) {\nfallbackTask = (CircuitBreakerFallbackTask) fallbackTaskFactory.acquire(exchange, callback);\nfinal CircuitBreakerFallbackTask fFallbackTask = fallbackTask;\ntarget = new Fallback(target, ""fallback"", fallbackContext -> {\nexchange.setException(fallbackContext.failure);\nreturn fFallbackTask.call();\n}, ExceptionDecision.ALWAYS_FAILURE);\n}\ntarget.apply(new InvocationContext(task));\n} catch (CircuitBreakerOpenException e) {\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_SUCCESSFUL_EXECUTION, false);\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_FROM_FALLBACK, false);\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_SHORT_CIRCUITED, true);\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_REJECTED, true);\n} catch (Exception e) {\nexchange.setException(e);\n} finally {\nif (task != null) {\ntaskFactory.release(task);\n}\nif (fallbackTask != null) {\nfallbackTaskFactory.release(fallbackTask);\n}\n}\nexchange.removeProperty(ExchangePropertyKey.TRY_ROUTE_BLOCK);\ncallback.done(true);\nreturn true;\n}\n""}","{""function"": ""public boolean process(Exchange exchange, AsyncCallback callback)\n{\nexchange.setProperty(ExchangePropertyKey.TRY_ROUTE_BLOCK, true);\nCircuitBreakerFallbackTask fallbackTask = null;\nCircuitBreakerTask task = null;\ntry {\ntask = (CircuitBreakerTask) taskFactory.acquire(exchange, callback);\nFaultToleranceStrategy<?> target = circuitBreaker;\nif (config.isBulkheadEnabled()) {\ntarget = new FutureThreadPoolBulkhead(target, ""bulkhead"", config.getBulkheadMaxConcurrentCalls(), config.getBulkheadWaitingTaskQueue());\n}\nif (config.isTimeoutEnabled()) {\nTimeoutWatcher watcher = new ScheduledExecutorTimeoutWatcher(scheduledExecutorService);\ntarget = new Timeout<>(target, ""timeout"", config.getTimeoutDuration(), watcher);\n}\nif (fallbackProcessor != null) {\nfallbackTask = (CircuitBreakerFallbackTask) fallbackTaskFactory.acquire(exchange, callback);\nfinal CircuitBreakerFallbackTask fFallbackTask = fallbackTask;\ntarget = new Fallback(target, ""fallback"", fallbackContext -> {\nexchange.setException(fallbackContext.failure);\nreturn fFallbackTask.call();\n}, ExceptionDecision.ALWAYS_FAILURE);\n}\ntarget.apply(new InvocationContext(task));\n} catch (CircuitBreakerOpenException e) {\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_SUCCESSFUL_EXECUTION, false);\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_FROM_FALLBACK, false);\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_SHORT_CIRCUITED, true);\nexchange.setProperty(ExchangePropertyKey.CIRCUIT_BREAKER_RESPONSE_REJECTED, true);\n} catch (Exception e) {\nexchange.setException(e);\n} finally {\nif (task != null) {\ntaskFactory.release(task);\n}\nif (fallbackTask != null) {\nfallbackTaskFactory.release(fallbackTask);\n}\n}\nexchange.removeProperty(ExchangePropertyKey.TRY_ROUTE_BLOCK);\ncallback.done(true);\nreturn true;\n}\n""}","java:S3740
"
"{""function"": ""public Processor createProcessor() throws Exception\n{\nProcessor processor = createChildProcessor(true);\nProcessor fallback = null;\nif (definition.getOnFallback() != null) {\nfallback = createProcessor(definition.getOnFallback());\n}\nboolean fallbackViaNetwork = definition.getOnFallback() != null && parseBoolean(definition.getOnFallback().getFallbackViaNetwork(), false);\nif (fallbackViaNetwork) {\nthrow new UnsupportedOperationException(""camel-microprofile-fault-tolerance does not support onFallbackViaNetwork"");\n}\nfinal FaultToleranceConfigurationCommon config = buildFaultToleranceConfiguration();\nFaultToleranceConfiguration configuration = new FaultToleranceConfiguration();\nconfigureCircuitBreaker(config, configuration);\nconfigureTimeLimiter(config, configuration);\nconfigureBulkhead(config, configuration);\nFaultToleranceProcessor answer = new FaultToleranceProcessor(configuration, processor, fallback);\nif (config.getCircuitBreaker() != null) {\nCircuitBreaker<?> cb = mandatoryLookup(parseString(config.getCircuitBreaker()), CircuitBreaker.class);\nanswer.setCircuitBreaker(cb);\n}\nconfigureBulkheadExecutorService(answer, config);\nreturn answer;\n}\n""}","{""function"": ""public Processor createProcessor() throws Exception\n{\nProcessor processor = createChildProcessor(true);\nProcessor fallback = null;\nif (definition.getOnFallback() != null) {\nfallback = createProcessor(definition.getOnFallback());\n}\nboolean fallbackViaNetwork = definition.getOnFallback() != null && parseBoolean(definition.getOnFallback().getFallbackViaNetwork(), false);\nif (fallbackViaNetwork) {\nthrow new UnsupportedOperationException(""camel-microprofile-fault-tolerance does not support onFallbackViaNetwork"");\n}\nfinal FaultToleranceConfigurationCommon config = buildFaultToleranceConfiguration();\nFaultToleranceConfiguration configuration = new FaultToleranceConfiguration();\nconfigureCircuitBreaker(config, configuration);\nconfigureTimeLimiter(config, configuration);\nconfigureBulkhead(config, configuration);\nFaultToleranceProcessor answer = new FaultToleranceProcessor(configuration, processor, fallback);\nif (config.getCircuitBreaker() != null) {\nCircuitBreaker<?> cb = mandatoryLookup(parseString(config.getCircuitBreaker()), CircuitBreaker.class);\nanswer.setCircuitBreaker(cb);\n}\nconfigureBulkheadExecutorService(answer, config);\nreturn answer;\n}\n""}","java:S3740
"
"{""function"": ""public static JsonArray toJsonArray(List<?> list)\n{\nreturn new JsonArray(list);\n}\n""}","{""function"": ""public static JsonArray toJsonArray(InputStream inputStream) throws IOException\n{\ntry {\nByteArrayOutputStream bos = new ByteArrayOutputStream();\nIOHelper.copy(IOHelper.buffered(inputStream), bos);\nreturn Buffer.buffer(bos.toByteArray()).toJsonArray();\n} finally {\nIOHelper.close(inputStream);\n}\n}\n""}","java:S3740
"
"{""function"": ""public static List<?> toList(JsonArray jsonArray)\n{\nreturn jsonArray.getList();\n}\n""}","{""function"": ""public static List<?> toList(JsonArray jsonArray)\n{\nreturn jsonArray.getList();\n}\n""}","java:S3740
"
"{""function"": ""public RedisTemplate<?, ?> getRedisTemplate()\n{\nreturn redisTemplate;\n}\n""}","{""function"": ""public RedisTemplate<?, ?> getRedisTemplate()\n{\nreturn redisTemplate;\n}\n""}","java:S3740
"
"{""function"": ""public void setRedisTemplate(RedisTemplate<?, ?> redisTemplate)\n{\nthis.redisTemplate = redisTemplate;\n}\n""}","{""function"": ""public void setRedisTemplate(RedisTemplate<?, ?> redisTemplate)\n{\nthis.redisTemplate = redisTemplate;\n}\n""}","java:S3740
"
